id,question,options,answer_key,question_kz,options_kz,pred_native_kz,pred_en_kz
a651ffa44ac5febf0aede6748899b981,Committing perjury is a serious what?,"A) indictment
B) crime
C) violence
D) lie
E) go to jail",B,Жалған куәлік беру қандай ауыр нәрсе?,"A) айыптау
B) қылмыс
C) зорлық-зомбылық
D) өтірік
E) түрмеге отыру",B,B
57a343d72031b668e5eb91868420e915,Where would you get a shower curtain if you do not have one?,"A) department store
B) restaurant
C) hotel
D) dime store
E) bathtub",A,"Егер сізде душ пердесі болмаса, оны қайдан аласыз?","A) әмбебап дүкен
B) мейрамхана
C) қонақ үй
D) арзан дүкен
E) ванна",A,A
e1403a7c581bc263aea2ed8d179826d1,Where would you keep an ottoman near your front door?,"A) living room
B) parlor
C) furniture store
D) basement
E) kitchen",A,Алдыңғы есіктің жанында оттоманды қайда қоясыз?,"A) қонақ бөлмесі
B) қонақжай
C) жиһаз дүкені
D) жертөле
E) ас үй",A,A
14d760e43728e9e4643c414627f2b596,"The painter started to edge the room with tape, he always took extra care to make the lines clean and crisp when working with an what?","A) triangle
B) middle
C) corner
D) center
E) interior",E,"Суретші бөлмені таспамен жиектеуді бастады, ол әрқашан сызықтарды таза және айқын етуге ерекше назар аударды, не істегенде?","A) үшбұрыш
B) орта
C) бұрыш
D) орталық
E) интерьер",C,C
4ab069f2e979d51f2c5929f590d09982,Where is a broadcast studio likely to be heard?,"A) microphone
B) arena
C) radio station
D) trees
E) town",C,Хабар тарату студиясы қай жерде естілуі мүмкін?,"A) микрофон
B) арена
C) радиостанция
D) ағаштар
E) қала",C,C
7b95825a19d6930d6aed35c7c57a2d82,James couldn't get comfortable.  There was too much dirt.  He needed to clean out what?,"A) ground
B) subway
C) bank
D) bed
E) street",D,Джеймс өзін жайлы сезіне алмады. Топырақ тым көп болды. Ол нені тазалау керек еді?,"A) жер
B) метро
C) банк
D) төсек
E) көше",B,A
236691d38665d7bcdd0c9b9834252a51,Where do most people turn to get information on their phones?,"A) internet
B) book
C) online
D) google
E) manual",D,Көптеген адамдар телефондарынан ақпарат алу үшін қайда жүгінеді?,"A) интернет
B) кітап
C) онлайн
D) google
E) нұсқаулық",A,A
d81f5c49bc060dc799681bf4cacac73a,What would a person do if they do not have any friends?,"A) talk to people
B) try again
C) fall asleep
D) stand alone
E) thank god",D,"Адамның достары болмаса, ол не істер еді?","A) адамдармен сөйлесу
B) қайтадан тырысу
C) ұйықтап қалу
D) жалғыз тұру
E) құдайға алғыс айту",B,D
ee46995407eb6357bb5410d49d378629,A traveler laments the fact that mass transit is limited in his city when his groceries get soaked by the rain as he waits where?,"A) bus stop
B) library
C) motel
D) airport
E) subway",A,"Жолаушы азық-түліктері жаңбырдан су болған кезде, оның қаласында қоғамдық көліктің шектеулі екеніне өкініш білдіреді, ол қай жерде күтіп тұрғанда?","A) автобус аялдамасы
B) кітапхана
C) мотель
D) әуежай
E) метро",A,A
93b52e7ea1acf10db891e9355e234123,While knitting you can do what using a radio?,"A) listen to music
B) watch television
C) making blankets
D) eat
E) watching tv",A,Тоқу кезінде радио арқылы не істеуге болады?,"A) музыка тыңдау
B) теледидар көру
C) көрпелер жасау
D) тамақтану
E) теледидар қарау",A,A
32e2adee67aace0a98c830fb39463015,Nature creates more beautiful structures than those that are what?,"A) artificial
B) indoors
C) city
D) man made
E) eat cake",D,Табиғат қандай құрылымдарға қарағанда әдемі құрылымдар жасайды?,"A) жасанды
B) үй ішінде
C) қала
D) адам жасаған
E) торт жеу",A,D
514310637fb43a252bfadc8cbf79b277,"The man in the white suit was very lazy.  He did nothing useful.  Meanwhile, the ban in the blue had put in effort and was very what?","A) restless
B) active
C) lazybutt
D) productive
E) hard work",D,"Ақ костюмдегі адам өте жалқау болды. Ол ештеңе пайдалы істемеді. Сонымен қатар, көк костюмдегі адам күш салды және өте қандай болды?","A) тынымсыз
B) белсенді
C) жалқау
D) өнімді
E) еңбекқор",E,E
0cba8ddda21e29c8c53482e131d741cd,"James and Holly went dancing together. As they danced, he  pressed himself against her what?","A) euphoria
B) moving body
C) rhythmic movement
D) happiness
E) fatigue",B,"Джеймс пен Холли бірге билеуге барды. Олар билегенде, ол өзін оған неге қарсы басты?","A) эйфория
B) қозғалмалы дене
C) ырғақты қозғалыс
D) бақыт
E) шаршау",C,C
5ea6b94d1a911365b06cf776919413e8,What does 	drinking alcohol lead to?,"A) have fun
B) intoxication
C) vomiting
D) drinking more alcohol
E) nausea",B,Алкоголь ішу неге әкеледі?,"A) көңіл көтеру
B) мас болу
C) құсу
D) көбірек алкоголь ішу
E) жүрек айну",B,B
8233ccb60dd0c0ff3b7ca5d73e5681f2,Why might a person be known as a liar?,"A) have no home
B) false information
C) hungry
D) made fun of
E) brain tumor",B,Неліктен адам өтірікші ретінде танымал болуы мүмкін?,"A) үйі жоқ
B) жалған ақпарат
C) аш
D) мазақ ету
E) ми ісігі",B,B
dec1c42628a7448aa364cdada6e82f98,"The janitor never had much to clean after services, but there was still always a paper or two to pick up where?","A) synagogue
B) front porch
C) classroom
D) obesity
E) grocery store",A,"Қызметтерден кейін тазалаушының тазалайтын көп нәрсесі болмады, бірақ қай жерде бір-екі қағазды жинау керек болды?","A) синагога
B) алдыңғы кіреберіс
C) сынып
D) семіздік
E) азық-түлік дүкені",A,A
2a58e81a9c4ce095d099e0d785fc2da4,"Sometimes a person has a fear of water or a dislike of being wet, it is still important to make sure they are having a bath why?","A) flooding
B) drowning
C) wet skin
D) get wet
E) rash",E,"Кейде адам судан қорқуы немесе су болғанды ұнатпауы мүмкін, бірақ оларды жуындыру маңызды, неге?","A) су тасқыны
B) суға бату
C) ылғалды тері
D) су болу
E) бөртпе",E,E
68c41ec8415eab50620eb9ecf6f35a6a,Where would you put some ham if you want to cook it?,"A) hamshackle
B) pizza
C) fridge
D) refrigerator
E) part of meal",B,"Егер сіз ветчинаны пісіргіңіз келсе, оны қайда қоясыз?","A) ветчина
B) пицца
C) тоңазытқыш
D) мұздатқыш
E) тағамның бөлігі",C,C
37d88a9bb24913c1973cc26d4ce3394f,"The performer was ready to put on a show and stepped onto the launch platform, what was his job?","A) cape canaveral florida
B) nasa
C) battleship
D) ocean
E) trapeze",E,"Орындаушы шоу көрсетуге дайындалып, ұшыру алаңына шықты, оның жұмысы қандай болды?","A) Кейп Канаверал, Флорида
B) НАСА
C) әскери кеме
D) мұхит
E) трапеция",E,E
e99d4cb2e69d3e020ee9e4e9a84ac45b,"I was apprehensive to buy the expensive equipment to play a game with so much walking and swinging around in grass, but now I understand why people what?","A) care less
B) play golf
C) shake hands
D) believe in god
E) trip over",B,"Шөпте көп жүру және айналу ойынын ойнау үшін қымбат жабдықты сатып алуға қорықтым, бірақ қазір адамдардың неге екенін түсінемін?","A) аз қамқорлық жасайды
B) гольф ойнайды
C) қол алысу
D) құдайға сену
E) сүріну",B,B
87a133afae5d9d29d634f3384f28ef24,From where would you normally take a cup when you're about to get a drink?,"A) dishwasher
B) water fountain
C) sand box
D) toilet
E) kitchen cabinet",E,"Сіз сусын алғалы жатқанда, әдетте шыныаяқты қайдан аласыз?","A) ыдыс жуғыш машина
B) су бұрқағы
C) құм жәшігі
D) дәретхана
E) ас үй шкафы",E,E
2d33cde5e3987adc8fa2bca0af4dd3dd,Where is a human likely to go as a result of being hungry?,"A) eat in restaurant
B) make bread
C) have lunch
D) cook dinner
E) friends house",A,Адам аш болғандықтан қайда баруы мүмкін?,"A) мейрамханада тамақтану
B) нан жасау
C) түскі ас ішу
D) кешкі ас дайындау
E) достың үйі",A,A
